894.542236328125,-894.542236328125,NOTE_4894.542236328125,-894.542236328125,NOTE_43129.0859375,-3129.0859375,NOTE_4JUDGMENT_COOL
3743.68017578125,-21.45795355902783,NOTE_1,JUDGMENT_COOL
3743.68017578125,-21.45795355902783,NOTE_7,JUDGMENT_COOL
5879.272216796875,65.17222764756843,NOTE_1,JUDGMENT_GOOD
6782.966064453125,133.70060221354106,NOTE_7,JUDGMENT_GOOD
10767.272216796875,-100.60555013021258,NOTE_5,JUDGMENT_COOL
11049.746337890625,33.58699544270348,NOTE_3,JUDGMENT_COOL
11431.1669921875,68.83300781249454,NOTE_5,JUDGMENT_COOL
11884.97900390625,31.687662760410603,NOTE_5,JUDGMENT_COOL
12582.18017578125,28.930935329854037,NOTE_1,JUDGMENT_COOL
13732.38623046875,-10.16400824653465,NOTE_7,JUDGMENT_COOL
15066.658203125,44.45290798610222,NOTE_5,JUDGMENT_COOL
15402.027099609375,-13.138210720495408,NOTE_2,JUDGMENT_COOL
15904.798095703125,39.64634874130934,NOTE_5,JUDGMENT_GOOD
16251.025146484375,110.0859646267254,NOTE_2,JUDGMENT_GOOD
16937.955078125,-160.1773003472299,NOTE_5,JUDGMENT_BAD
17117.529296875,-200.8626302083394,NOTE_5,JUDGMENT_GOOD
17453.26904296875,-119.93570963542152,NOTE_6,JUDGMENT_COOL
17668.18994140625,-57.078830295144144,NOTE_2,JUDGMENT_COOL
18184.934326171875,-18.267659505214397,NOTE_6,JUDGMENT_GOOD
18435.7431640625,147.59016927082848,NOTE_2,JUDGMENT_COOL
19002.59619140625,-2.596191406253638,NOTE_6,JUDGMENT_GOOD
19222.3203125,-83.43142361111313,NOTE_6,JUDGMENT_GOOD
19655.46435546875,-99.90879991319525,NOTE_7,JUDGMENT_GOOD
19920.752197265625,-87.41886393229288,NOTE_1,JUDGMENT_COOL
20456.343017578125,-67.45412868923813,NOTE_7,JUDGMENT_COOL
20740.272216796875,65.28333875867975,NOTE_1,JUDGMENT_COOL
21287.359130859375,-65.13690863715237,NOTE_7,JUDGMENT_GOOD
21440.354248046875,-79.24313693576187,NOTE_7,JUDGMENT_GOOD
21638.354248046875,-138.35424804687136,NOTE_6,JUDGMENT_COOL
21836.74609375,-58.96831597221899,NOTE_6,JUDGMENT_MISS
22353.943115234375,-298.3875596788166,NOTE_3JUDGMENT_GOOD
22457.525146484375,-124.19181315103924,NOTE_6,JUDGMENT_BAD
22837.956298828125,-226.84518771701187,NOTE_3,JUDGMENT_GOOD
23141.781005859375,-114.00322808159399,NOTE_3,JUDGMENT_GOOD
23825.229248046875,-103.00702582464874,NOTE_5,JUDGMENT_COOL
24054.80810546875,-54.80810546874636,NOTE_3,JUDGMENT_COOL
24326.39794921875,-48.62017144096899,NOTE_5,JUDGMENT_COOL
24565.881103515625,-10.325547960066615,NOTE_3,JUDGMENT_GOOD
24821.494140625,-127.04969618055111,NOTE_5,JUDGMENT_COOL
25006.623046875,-34.400824652773736,NOTE_5,JUDGMENT_GOOD
25254.2841796875,-143.17306857638323,NOTE_3,JUDGMENT_COOL
25455.4091796875,-66.52029079860586,NOTE_5,JUDGMENT_COOL
25722.31396484375,-55.64729817707848,NOTE_3,JUDGMENT_COOL
26008.234130859375,-63.78968641492611,NOTE_5,JUDGMENT_COOL
26292.10009765625,-69.87787543402374,NOTE_3,JUDGMENT_GOOD
26577.190185546875,-77.19018554687136,NOTE_5,JUDGMENT_GOOD
26790.30712890625,-151.41824001735586,NOTE_3,JUDGMENT_COOL
26959.028076171875,-42.36140950520348,NOTE_5,JUDGMENT_COOL
28122.9912109375,43.67545572917152,NOTE_5,JUDGMENT_COOL
28423.890380859375,20.55406358507389,NOTE_5,JUDGMENT_GOOD
28957.705078125,-96.59396701388323,NOTE_5,JUDGMENT_COOL
29274.001220703125,3.7765570746596495,NOTE_3,JUDGMENT_COOL
29559.219970703125,-3.664415147562977,NOTE_3,JUDGMENT_COOL
29977.34814453125,-5.125922309020098,NOTE_3,JUDGMENT_COOL
30440.84814453125,-51.95925564235222,NOTE_7,JUDGMENT_COOL
30724.5302734375,-57.863606770824845,NOTE_7,JUDGMENT_GOOD
31175.269287109375,-91.93595377603197,NOTE_7,JUDGMENT_COOL
31525.694091796875,-25.694091796864086,NOTE_1,JUDGMENT_COOL
31926.13037109375,-9.463704427071207,NOTE_1,JUDGMENT_GOOD
32209.321044921875,124.01228841147167,NOTE_1,JUDGMENT_COOL
33611.881103515625,-28.547770182267413,NOTE_7,JUDGMENT_COOL
33878.904052734375,-17.792941623236402,NOTE_5,JUDGMENT_COOL
34076.67822265625,62.21066623266961,NOTE_1,JUDGMENT_COOL
34360.72607421875,55.94059244795062,NOTE_3,JUDGMENT_COOL
35828.892333984375,-23.336778428776597,NOTE_3,JUDGMENT_COOL
36178.696044921875,43.526177300387644,NOTE_7,JUDGMENT_GOOD
36561.55419921875,77.33468967017689,NOTE_7,JUDGMENT_COOL
37027.811279296875,27.744276258716127,NOTE_5,JUDGMENT_COOL
37261.35400390625,71.97932942712214,NOTE_5,JUDGMENT_COOL
37745.461181640625,4.538818359418656,NOTE_5,JUDGMENT_COOL
38178.7451171875,-12.078450520792103,NOTE_3,JUDGMENT_COOL
38430.776123046875,13.668321397613909,NOTE_3,JUDGMENT_COOL
38928.287109375,-67.17599826384685,NOTE_3,JUDGMENT_GOOD
39396.50732421875,-118.72954644093261,NOTE_7,JUDGMENT_GOOD
39645.447998046875,-89.8924424912766,NOTE_7,JUDGMENT_GOOD
40097.4970703125,-125.27484809023008,NOTE_7,JUDGMENT_COOL
40395.97607421875,-7.0871853298158385,NOTE_1,JUDGMENT_COOL
40748.109130859375,57.44642469623068,NOTE_1,JUDGMENT_COOL
41165.14208984375,57.080132378527196,NOTE_1,JUDGMENT_COOL
42531.572021484375,-59.34979926208325,NOTE_7,JUDGMENT_COOL
42797.181396484375,-47.18139648430224,NOTE_5,JUDGMENT_COOL
42982.4560546875,45.32172309035377,NOTE_1,JUDGMENT_GOOD
43197.62109375,107.93446180563478,NOTE_3,JUDGMENT_COOL
44898.97509765625,-65.64176432284148,NOTE_5,JUDGMENT_COOL
45116.080322265625,-4.96921115443547,NOTE_7,JUDGMENT_COOL
45319.109130859375,69.77975802959554,NOTE_3,JUDGMENT_GOOD
45434.019287109375,93.75849066848605,NOTE_1,JUDGMENT_COOL
47366.74609375,-33.41276041657693,NOTE_1,JUDGMENT_COOL
47569.703369140625,41.40774197057908,NOTE_3,JUDGMENT_COOL
47950.375244140625,-61.48635525163991,NOTE_1,JUDGMENT_COOL
49452.064208984375,-35.39754231760162,NOTE_1,JUDGMENT_COOL
49604.927978515625,-49.37242295996111,NOTE_1,49787.39013671875,-49787.39013671875,NOTE_449787.39013671875,-49787.39013671875,NOTE_449787.39013671875,-49787.39013671875,NOTE_449787.39013671875,-49787.39013671875,NOTE_4JUDGMENT_COOL
49850.998046875,-17.664713541555102,NOTE_7,JUDGMENT_COOL
50067.521240234375,43.58987087685091,NOTE_3,50902.830078125,-50902.830078125,NOTE_451186.1240234375,-51186.1240234375,NOTE_451452.729248046875,-51452.729248046875,NOTE_4JUDGMENT_GOOD
51703.818115234375,73.9596625435297,NOTE_1,51737.112060546875,-51737.112060546875,NOTE_452022.13037109375,-52022.13037109375,NOTE_4JUDGMENT_COOL
52052.1259765625,3.4295789931857144,NOTE_3,JUDGMENT_COOL
52335.924072265625,-2.590738932158274,NOTE_1,JUDGMENT_COOL
53753.162109375,-30.939887152628216,NOTE_1,JUDGMENT_COOL
54037.205078125,-37.205078124847205,NOTE_1,JUDGMENT_COOL
54320.728271484375,-42.95049370644119,NOTE_1,JUDGMENT_COOL
54569.22802734375,-13.672471788035182,NOTE_1,JUDGMENT_COOL
54853.326171875,-19.99283854150417,NOTE_1,JUDGMENT_COOL
55403.96435546875,-15.075466579699423,NOTE_1,JUDGMENT_COOL
55956.110107421875,-11.665662977269676,NOTE_7,JUDGMENT_COOL
56519.76220703125,-19.76220703108993,NOTE_3,JUDGMENT_COOL
57073.4541015625,-17.898546006785182,NOTE_1,JUDGMENT_GOOD
57454.048095703125,-120.71476236962917,NOTE_5,JUDGMENT_COOL
57756.76123046875,-6.761230468582653,NOTE_5,JUDGMENT_COOL
58406.572021484375,37.872422960244876,NOTE_5,JUDGMENT_GOOD
58724.038330078125,137.0727810331664,NOTE_5,JUDGMENT_COOL
59273.8330078125,3.9447699654556345,NOTE_1,JUDGMENT_COOL
59556.835205078125,-1.279649522388354,NOTE_5,JUDGMENT_COOL
59957.59423828125,14.627983941158163,NOTE_5,JUDGMENT_COOL
60522.92919921875,4.848578559220186,NOTE_5,JUDGMENT_GOOD
60755.3662109375,-88.69954427063931,NOTE_7,JUDGMENT_COOL
60958.396240234375,-13.951795789733296,NOTE_5,JUDGMENT_COOL
61193.3193359375,28.902886284922715,NOTE_7,JUDGMENT_COOL
62540.7041015625,-68.48187934006273,NOTE_7,JUDGMENT_COOL
62756.72314453125,-6.723144531031721,NOTE_5,JUDGMENT_COOL
62973.759033203125,54.01874457487429,NOTE_1,JUDGMENT_GOOD
63208.05419921875,97.5013563370303,NOTE_3,JUDGMENT_COOL
64843.857177734375,-10.523844400813687,NOTE_7,JUDGMENT_COOL
65011.876220703125,-39.65399848067318,NOTE_7,JUDGMENT_COOL
65276.201171875,-26.20117187476717,NOTE_5,JUDGMENT_COOL
65559.4111328125,-31.633355034486158,NOTE_3,JUDGMENT_COOL
65992.12817382812,-47.68372938343964,NOTE_7,JUDGMENT_COOL
66292.53515625,-70.31293402753363,NOTE_3,JUDGMENT_COOL
66625.47314453125,13.415744357887888,NOTE_3,JUDGMENT_GOOD
67212.2109375,121.12239583359042,NOTE_3,JUDGMENT_COOL
67678.498046875,71.50195312526193,NOTE_3,JUDGMENT_COOL
68110.73315429688,55.93351237005845,NOTE_7,JUDGMENT_GOOD
68545.60327148438,-101.15882703966054,NOTE_3,JUDGMENT_COOL
68843.35205078125,17.75906033013598,NOTE_3,JUDGMENT_COOL
69376.96630859375,39.700358073198004,NOTE_3,JUDGMENT_COOL
69610.44409179688,-54.88853624103649,NOTE_1,JUDGMENT_COOL
69893.75732421875,-60.42399088513048,NOTE_3,JUDGMENT_COOL
70111.56420898438,-0.45309787297446746,NOTE_1,JUDGMENT_COOL
71347.79907226562,13.312038845790084,NOTE_1,JUDGMENT_COOL
71612.54711914062,26.341769748571096,NOTE_3,JUDGMENT_COOL
71927.994140625,-11.327473958022892,NOTE_7,72011.57202148438,-72011.57202148438,NOTE_4JUDGMENT_COOL
72180.5283203125,13.916124132258119,NOTE_5,JUDGMENT_COOL
73779.00122070312,-56.77899848057132,NOTE_1,JUDGMENT_COOL
73929.54809570312,-68.43698459168081,NOTE_1,JUDGMENT_COOL
74146.67016601562,-7.7812771263998,NOTE_3,JUDGMENT_COOL
74414.84423828125,1.8224283857562114,NOTE_5,JUDGMENT_COOL
74815.2451171875,18.08821614617773,NOTE_1,JUDGMENT_COOL
75846.77319335938,-41.21763780346373,NOTE_7,JUDGMENT_COOL
79616.95629882812,-61.40074327218463,NOTE_5,79784.92016601562,-79784.92016601562,NOTE_479784.92016601562,-79784.92016601562,NOTE_4JUDGMENT_COOL
79935.93603515625,36.28618706636189,NOTE_3,JUDGMENT_COOL
80366.52026367188,22.368625217408407,NOTE_5,JUDGMENT_COOL
80767.25927734375,38.296278212204925,NOTE_5,JUDGMENT_GOOD
81416.41235351562,83.58764648478245,NOTE_1,JUDGMENT_COOL
82600.76806640625,10.343044705266948,NOTE_7,JUDGMENT_COOL
83700.90698242188,21.315239800765994,NOTE_1,JUDGMENT_COOL
84042.57836914062,-42.578369140202994,NOTE_2,JUDGMENT_COOL
84267.68017578125,10.097601996953017,NOTE_3,JUDGMENT_COOL
86003.87719726562,-59.432752820735914,NOTE_5,JUDGMENT_COOL
86234.72509765625,-12.502875433579902,NOTE_6,JUDGMENT_COOL
86537.47119140625,-37.47119140579889,NOTE_7,JUDGMENT_COOL
88186.59204101562,-19.92537434848782,NOTE_1,JUDGMENT_COOL
88469.81811523438,-25.37367078945681,NOTE_2,JUDGMENT_COOL
88737.1640625,-14.941840277300798,NOTE_3,JUDGMENT_COOL
91472.47802734375,27.521972656759317,NOTE_1,JUDGMENT_COOL
91488.28540039062,11.714599609884317,NOTE_7,JUDGMENT_COOL
