JUDGMENT_COOL,3036.7431640625,-36.7431640625,NOTE_1,
JUDGMENT_COOL,3401.21435546875,-26.21435546875,NOTE_2,
JUDGMENT_COOL,3718.779296875,31.220703125,NOTE_3,
JUDGMENT_GOOD,4218.4560546875,-93.4560546875,NOTE_1,
JUDGMENT_COOL,4502.76708984375,-2.76708984375,NOTE_2,
JUDGMENT_COOL,4887.709228515625,-12.709228515625,NOTE_3,
JUDGMENT_COOL,5268.843017578125,-18.843017578125,NOTE_1,
JUDGMENT_GOOD,5569.225341796875,55.774658203125,NOTE_2,
JUDGMENT_GOOD,5935.95703125,64.04296875,NOTE_3,
JUDGMENT_COOL,6352.830322265625,22.169677734375,NOTE_1,
JUDGMENT_GOOD,6803.052001953125,-53.052001953125,NOTE_2,
JUDGMENT_COOL,7086.531005859375,38.468994140625,NOTE_3,
JUDGMENT_COOL,7487.80908203125,12.19091796875,NOTE_1,
JUDGMENT_COOL,7839.5400390625,35.4599609375,NOTE_2,
JUDGMENT_COOL,8237.576171875,12.423828125,NOTE_3,
JUDGMENT_COOL,8653.84326171875,-28.84326171875,NOTE_1,
JUDGMENT_COOL,9037.859130859375,-37.859130859375,NOTE_2,
JUDGMENT_GOOD,9321.38916015625,53.61083984375,NOTE_3,
JUDGMENT_COOL,9755.258056640625,-5.258056640625,NOTE_1,
JUDGMENT_COOL,10088.09326171875,36.90673828125,NOTE_2,
JUDGMENT_COOL,10488.230224609375,11.769775390625,NOTE_3,
JUDGMENT_COOL,10873.56103515625,1.43896484375,NOTE_1,
JUDGMENT_COOL,11256.3681640625,-6.3681640625,NOTE_2,
JUDGMENT_COOL,11689.609375,29.140625,NOTE_3,
JUDGMENT_COOL,12039.18212890625,-39.18212890625,NOTE_1,
JUDGMENT_COOL,12406.057373046875,-31.057373046875,NOTE_2,
JUDGMENT_COOL,12756.280029296875,-6.280029296875,NOTE_3,
JUDGMENT_COOL,13089.7490234375,35.2509765625,NOTE_1,
JUDGMENT_COOL,13456.350341796875,43.649658203125,NOTE_2,
JUDGMENT_GOOD,13790.09912109375,84.90087890625,NOTE_3,
JUDGMENT_GOOD,14141.16015625,108.83984375,NOTE_1,
JUDGMENT_BAD,14491.171142578125,133.828857421875,NOTE_2,
JUDGMENT_COOL,14990.741943359375,9.258056640625,NOTE_3,
JUDGMENT_COOL,15374.376220703125,0.623779296875,NOTE_1,
JUDGMENT_COOL,15707.72119140625,42.27880859375,NOTE_2,
JUDGMENT_GOOD,16042.32421875,82.67578125,NOTE_3,
JUDGMENT_GOOD,16407.941162109375,92.058837890625,NOTE_1,
JUDGMENT_COOL,16826.000244140625,48.999755859375,NOTE_2,
JUDGMENT_GOOD,17141.64501953125,108.35498046875,NOTE_3,
JUDGMENT_COOL,17626.610107421875,-1.610107421875,NOTE_1,
JUDGMENT_COOL,18026.796142578125,-26.796142578125,NOTE_2,
JUDGMENT_COOL,18409.158203125,-34.158203125,NOTE_3,
JUDGMENT_COOL,18743.129150390625,6.870849609375,NOTE_1,
JUDGMENT_COOL,19126.9970703125,-1.9970703125,NOTE_2,
JUDGMENT_COOL,19496.0791015625,3.9208984375,NOTE_3,
JUDGMENT_COOL,19895.55517578125,-20.55517578125,NOTE_1,
JUDGMENT_COOL,20244.4541015625,5.5458984375,NOTE_2,
JUDGMENT_COOL,20610.7451171875,14.2548828125,NOTE_3,
JUDGMENT_COOL,21011.3291015625,-11.3291015625,NOTE_1,
JUDGMENT_COOL,21361.314208984375,13.685791015625,NOTE_2,
JUDGMENT_COOL,21713.118896484375,36.881103515625,NOTE_3,
JUDGMENT_COOL,22095.34619140625,29.65380859375,NOTE_1,
JUDGMENT_COOL,22478.9970703125,21.0029296875,NOTE_2,
JUDGMENT_COOL,22912.506103515625,-37.506103515625,NOTE_3,
JUDGMENT_COOL,23262.59814453125,-12.59814453125,NOTE_1,
JUDGMENT_COOL,23628.962158203125,-3.962158203125,NOTE_2,
JUDGMENT_COOL,23995.903076171875,4.096923828125,NOTE_3,
JUDGMENT_MISS,24579.24609375,-204.24609375,NOTE_1
